"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Grenat";"150X150 cm";"24,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Grenat";"150X200 cm";"31,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Grenat";"150X250 cm";"38,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Grenat";"150X300 cm";"45,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Anthracite";"150X150 cm";"24,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Anthracite";"150X200 cm";"31,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Anthracite";"150X250 cm";"38,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Anthracite";"150X300 cm";"45,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Clair";"150X150 cm";"24,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Clair";"150X200 cm";"31,49 €";"En stock."
