"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
"http://www.laredoute.fr/ppdp/prod-500581005.aspx?docid=00000000000001";"Garnier-Thiebaut";"Drap Plat Origami Uni Gris Perle";"Gris";"240x310 cm";"129,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500581005.aspx?docid=00000000000001";"Garnier-Thiebaut";"Drap Plat Origami Uni Gris Perle";"Gris";"270X310 cm";"142,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500600698.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap plat 180/290 Reflets d&#39;hiver";"Couleur Unique";"180X290 cm";"129,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500609761.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - uni désert, passepoil blanc";"Desert";"180X290 cm";"60,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500609761.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - uni désert, passepoil blanc";"Desert";"240X300 cm";"65,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500609761.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - uni désert, passepoil blanc";"Desert";"270X310 cm";"70,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500620459.aspx?docid=00000000000001";"Monteleone";"Drap plat VITI Rose";"Rose";"240x310 cm";"113,85 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500620608.aspx?docid=00000000000001";"Anne de solène";"Drap plat DISCRETION Brume";"Gris";"180X290 cm";"125,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500620608.aspx?docid=00000000000001";"Anne de solène";"Drap plat DISCRETION Brume";"Gris";"240x310 cm";"145,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500620608.aspx?docid=00000000000001";"Anne de solène";"Drap plat DISCRETION Brume";"Gris";"270X310 cm";"165,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661495.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Voie lactée blanc";"Blanc";"180X290 cm";"64,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661495.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Voie lactée blanc";"Blanc";"240X300 cm";"75,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661495.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Voie lactée blanc";"Blanc";"270x300 cm";"81,20 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661617.aspx?docid=00000000000001";"Groupe ITC";"Drap Plat Parfum Multicolore";"Multicolore";"180X290 cm";"64,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661617.aspx?docid=00000000000001";"Groupe ITC";"Drap Plat Parfum Multicolore";"Multicolore";"240X300 cm";"75,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661617.aspx?docid=00000000000001";"Groupe ITC";"Drap Plat Parfum Multicolore";"Multicolore";"270x300 cm";"81,20 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661702.aspx?docid=00000000000001";"Groupe ITC";"Astor Drap plat";"Lime";"240X300 cm";"92,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661702.aspx?docid=00000000000001";"Groupe ITC";"Astor Drap plat";"Lime";"270x300 cm";"103,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661790.aspx?docid=00000000000001";"Groupe ITC";"Drap Plat Filigriana Améthyste";"Amethyst";"240X300 cm";"126,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661790.aspx?docid=00000000000001";"Groupe ITC";"Drap Plat Filigriana Améthyste";"Amethyst";"270x300 cm";"137,20 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661840.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Cosmos Blanc";"Blanc";"180X290 cm";"64,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661840.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Cosmos Blanc";"Blanc";"240X300 cm";"75,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500661840.aspx?docid=00000000000001";"Groupe ITC";"Drap plat Cosmos Blanc";"Blanc";"270x300 cm";"81,20 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500691889.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - lin lavé - uni couleur lagon";"Lagon";"180X290 cm";"115,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500691889.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - lin lavé - uni couleur lagon";"Lagon";"240X300 cm";"135,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500691889.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - lin lavé - uni couleur lagon";"Lagon";"270X310 cm";"152,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500708215.aspx?docid=00000000000001";"Anne de solène";"Drap plat Garden Dream";"Violet";"180X290 cm";"65,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500708215.aspx?docid=00000000000001";"Anne de solène";"Drap plat Garden Dream";"Violet";"240x310 cm";"86,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500708215.aspx?docid=00000000000001";"Anne de solène";"Drap plat Garden Dream";"Violet";"270X310 cm";"93,80 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500708229.aspx?docid=00000000000001";"Anne de solène";"Drap plat Square Prune";"Violet";"240x310 cm";"83,30 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500738578.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Dream blue";"Dream Blue";"180X290 cm";"42,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500738578.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Dream blue";"Dream Blue";"240X300 cm";"53,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500738578.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Dream blue";"Dream Blue";"270X310 cm";"63,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500760361.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - blanc, brodé";"Blanc";"180X290 cm";"82,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500760361.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - blanc, brodé";"Blanc";"240X300 cm";"94,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500760361.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (80 fils/cm²) - blanc, brodé";"Blanc";"270X310 cm";"104,00 €";"En stock."
