"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
1;"http://www.laredoute.fr/ppdp/prod-500785396.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle personnalisable 350 g/m²";"Violet Quetsche";"38/40";"38,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500785396.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle personnalisable 350 g/m²";"Violet Quetsche";"42/44";"38,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500785396.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle personnalisable 350 g/m²";"Violet Quetsche";"46/48";"38,49 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500785396.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle personnalisable 350 g/m²";"Violet Quetsche";"50/52";"38,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Beige Ficelle";"34/36";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Beige Ficelle";"38/40";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Beige Ficelle";"42/44";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Beige Ficelle";"46/48";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Beige Ficelle";"50/52";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Blanc";"34/36";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Blanc";"38/40";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Blanc";"42/44";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Blanc";"46/48";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Blanc";"50/52";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Bleu Turquoise";"34/36";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Bleu Turquoise";"38/40";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Bleu Turquoise";"42/44";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Bleu Turquoise";"46/48";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Bleu Turquoise";"50/52";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Gris Foncé";"34/36";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Gris Foncé";"38/40";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Gris Foncé";"42/44";"22,49 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785450.aspx?docid=00000000000001";"La Redoute";"Peignoir col châle 350 g/m²";"Gris Foncé";"46/48";"22,49 €";"En stock."
